query_record_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
107495,1,1,0,0,1,0.0
107496,2,1,1,0,2,0.0
107497,5,5,0,0,5,0.0
107498,1,0,1,0,1,0.0
107499,1,1,0,0,1,0.0
107500,2,1,1,0,2,0.0
107501,1,1,0,0,1,0.0
107504,1,0,1,0,1,0.0
107505,1,0,0,1,1,100.0
107506,1,1,0,0,1,0.0
107507,2,0,2,0,2,0.0
106937,1,0,1,0,1,0.0
106943,1,0,1,0,1,0.0
106967,2,2,0,0,2,0.0
106968,1,1,0,0,1,0.0
106969,1,0,1,0,1,0.0
106980,1,0,1,0,1,0.0
107005,1,0,1,0,1,0.0
107020,1,1,0,0,1,0.0
107034,1,1,0,0,1,0.0
107056,1,1,0,0,1,0.0
107059,1,0,0,1,1,100.0
107071,1,1,0,0,1,0.0
107075,2,1,1,0,2,0.0
107154,1,1,0,0,1,0.0
107171,1,0,1,0,1,0.0
107172,1,0,1,0,1,0.0
107187,1,1,0,0,1,0.0
107205,1,0,1,0,1,0.0
107215,1,1,0,0,1,0.0
107218,1,1,0,0,1,0.0
107230,2,2,0,0,2,0.0
107234,1,1,0,0,1,0.0
107238,1,1,0,0,1,0.0
107244,1,0,0,1,1,100.0
107254,1,1,0,0,1,0.0
107260,1,1,0,0,1,0.0
107268,1,0,1,0,1,0.0
107283,1,0,0,1,1,100.0
107296,1,1,0,0,1,0.0
107305,1,1,0,0,1,0.0
107331,2,2,0,0,2,0.0
107336,1,1,0,0,1,0.0
107348,1,1,0,0,1,0.0
107353,1,1,0,0,1,0.0
107362,1,0,0,1,1,100.0
107363,1,1,0,0,1,0.0
107367,1,1,0,0,1,0.0
107368,1,1,0,0,1,0.0
107376,2,2,0,0,2,0.0
107388,1,0,1,0,1,0.0
107406,1,1,0,0,1,0.0
107424,1,1,0,0,1,0.0
107429,1,1,0,0,1,0.0
107440,1,1,0,0,1,0.0
107443,1,1,0,0,1,0.0
107490,1,0,1,0,1,0.0
107502,1,1,0,0,1,0.0
107508,1,1,0,0,1,0.0
107510,2,1,0,1,2,50.0
107511,1,0,1,0,1,0.0
107512,1,0,1,0,1,0.0
107513,1,0,1,0,1,0.0
107514,3,3,0,0,3,0.0
107515,1,0,1,0,1,0.0
107516,2,1,0,1,2,50.0
107517,3,3,0,0,3,0.0
107518,1,0,1,0,1,0.0
107519,2,1,1,0,2,0.0
107520,1,0,1,0,1,0.0
107521,1,1,0,0,1,0.0
107522,5,5,0,0,5,0.0
107523,1,0,0,1,1,100.0
107524,3,2,1,0,3,0.0
107525,3,3,0,0,3,0.0
107526,1,0,1,0,1,0.0
107527,1,1,0,0,1,0.0
107528,1,1,0,0,1,0.0
107529,1,0,1,0,1,0.0
107530,2,2,0,0,2,0.0
107531,1,1,0,0,1,0.0
107532,1,1,0,0,1,0.0
107533,1,1,0,0,1,0.0
107534,1,1,0,0,1,0.0
107535,1,1,0,0,1,0.0
107537,2,2,0,0,2,0.0
107538,1,0,1,0,1,0.0
107539,2,2,0,0,2,0.0
107540,1,0,1,0,1,0.0
107541,4,4,0,0,4,0.0
107542,4,4,0,0,4,0.0
107543,5,2,3,0,5,0.0
107544,1,1,0,0,1,0.0
107545,13,13,0,0,13,0.0
107546,1,0,0,1,1,100.0
107548,2,1,1,0,2,0.0
107549,1,0,0,1,1,100.0
107550,1,1,0,0,1,0.0
107551,1,0,0,1,1,100.0
107552,1,1,0,0,1,0.0
107553,1,0,0,1,1,100.0
107554,1,1,0,0,1,0.0
107555,3,3,0,0,3,0.0
107556,2,2,0,0,2,0.0
107557,1,0,0,1,1,100.0
107558,1,1,0,0,1,0.0
107559,1,1,0,0,1,0.0
107560,1,1,0,0,1,0.0
107561,1,1,0,0,1,0.0
107563,2,2,0,0,2,0.0
107564,4,0,4,0,4,0.0
107565,1,0,0,1,1,100.0
107566,1,0,1,0,1,0.0
107567,1,1,0,0,1,0.0
107568,1,1,0,0,1,0.0
107569,1,1,0,0,1,0.0
107570,2,1,0,1,2,50.0
107571,5,2,3,0,5,0.0
107572,2,1,1,0,2,0.0
107573,1,0,1,0,1,0.0
107574,4,3,1,0,4,0.0
107576,2,2,0,0,2,0.0
107577,1,1,0,0,1,0.0
107578,2,2,0,0,2,0.0
107579,11,11,0,0,11,0.0
107580,3,3,0,0,3,0.0
107581,1,1,0,0,1,0.0
107582,1,1,0,0,1,0.0
107583,1,0,1,0,1,0.0
107584,2,1,1,0,2,0.0
107586,2,1,0,1,2,50.0
107587,1,0,0,1,1,100.0
107588,3,2,1,0,3,0.0
107589,1,1,0,0,1,0.0
107590,2,2,0,0,2,0.0
107591,3,2,0,1,3,33.33
107592,1,1,0,0,1,0.0
107593,1,1,0,0,1,0.0
107594,2,1,0,1,2,50.0
107595,1,1,0,0,1,0.0
107596,1,0,0,1,1,100.0
107597,3,2,1,0,3,0.0
107598,1,1,0,0,1,0.0
107600,2,2,0,0,2,0.0
107601,1,0,1,0,1,0.0
107602,2,2,0,0,2,0.0
107603,1,1,0,0,1,0.0
107604,1,1,0,0,1,0.0
107605,1,1,0,0,1,0.0
107606,1,1,0,0,1,0.0
107607,2,2,0,0,2,0.0
107608,1,1,0,0,1,0.0
107610,1,0,0,1,1,100.0
107611,1,1,0,0,1,0.0
107612,1,1,0,0,1,0.0
107614,3,2,1,0,3,0.0
107615,4,1,3,0,4,0.0
107616,1,0,1,0,1,0.0
107617,1,1,0,0,1,0.0
107618,2,2,0,0,2,0.0
107619,1,1,0,0,1,0.0
107620,2,2,0,0,2,0.0
107621,5,4,1,0,5,0.0
107622,3,1,2,0,3,0.0
107623,1,0,1,0,1,0.0
107624,1,1,0,0,1,0.0
107625,2,2,0,0,2,0.0
107626,1,1,0,0,1,0.0
107628,2,2,0,0,2,0.0
107629,6,5,1,0,6,0.0
107630,1,0,1,0,1,0.0
107631,1,0,1,0,1,0.0
107632,2,2,0,0,2,0.0
107634,2,2,0,0,2,0.0
107635,2,1,1,0,2,0.0
107636,1,1,0,0,1,0.0
107637,2,0,2,0,2,0.0
107638,1,0,1,0,1,0.0
107639,7,7,0,0,7,0.0
107640,5,3,1,1,5,20.0
107641,1,1,0,0,1,0.0
107642,1,1,0,0,1,0.0
107643,1,0,1,0,1,0.0
107644,4,4,0,0,4,0.0
107645,1,1,0,0,1,0.0
107646,1,1,0,0,1,0.0
107647,1,1,0,0,1,0.0
107648,3,2,0,1,3,33.33
107649,1,1,0,0,1,0.0
107650,2,2,0,0,2,0.0
107651,1,1,0,0,1,0.0
107652,1,0,1,0,1,0.0
107653,1,1,0,0,1,0.0
107654,1,1,0,0,1,0.0
107655,2,1,1,0,2,0.0
107656,1,1,0,0,1,0.0
107657,1,1,0,0,1,0.0
107658,1,1,0,0,1,0.0
107659,1,1,0,0,1,0.0
107660,1,1,0,0,1,0.0
54469,3,3,0,0,3,0.0
107661,1,1,0,0,1,0.0
107662,1,0,0,1,1,100.0
107664,2,2,0,0,2,0.0
107665,1,0,0,1,1,100.0
107666,1,1,0,0,1,0.0
107667,1,1,0,0,1,0.0
107668,3,3,0,0,3,0.0
107669,1,0,1,0,1,0.0
107670,2,2,0,0,2,0.0
107671,2,2,0,0,2,0.0
107672,1,1,0,0,1,0.0
107673,2,1,1,0,2,0.0
107674,2,2,0,0,2,0.0
107675,3,3,0,0,3,0.0
107676,2,2,0,0,2,0.0
107678,1,1,0,0,1,0.0
107679,1,1,0,0,1,0.0
107680,1,1,0,0,1,0.0
107681,2,2,0,0,2,0.0
107682,1,1,0,0,1,0.0
107683,1,1,0,0,1,0.0
107685,2,2,0,0,2,0.0
107686,2,2,0,0,2,0.0
107687,2,0,2,0,2,0.0
107688,3,3,0,0,3,0.0
107690,1,0,1,0,1,0.0
107691,1,1,0,0,1,0.0
107692,1,1,0,0,1,0.0
107693,1,1,0,0,1,0.0
107694,2,2,0,0,2,0.0
107695,1,0,0,1,1,100.0
107696,1,0,1,0,1,0.0
107697,2,2,0,0,2,0.0
107699,1,0,1,0,1,0.0
107700,1,0,1,0,1,0.0
107701,3,2,1,0,3,0.0
107702,5,5,0,0,5,0.0
107703,2,0,1,1,2,50.0
107704,1,1,0,0,1,0.0
107705,1,0,0,1,1,100.0
107706,1,0,1,0,1,0.0
107707,1,1,0,0,1,0.0
107708,1,0,1,0,1,0.0
107709,2,2,0,0,2,0.0
107710,4,4,0,0,4,0.0
107711,1,1,0,0,1,0.0
107712,1,0,0,1,1,100.0
107713,1,1,0,0,1,0.0
107714,1,1,0,0,1,0.0
107715,5,5,0,0,5,0.0
107716,1,1,0,0,1,0.0
107717,1,1,0,0,1,0.0
107718,6,0,6,0,6,0.0
107719,2,2,0,0,2,0.0
107720,2,1,1,0,2,0.0
107721,1,1,0,0,1,0.0
107722,1,0,1,0,1,0.0
107723,1,1,0,0,1,0.0
107724,1,1,0,0,1,0.0
107726,1,1,0,0,1,0.0
107727,1,0,0,1,1,100.0
107729,1,0,1,0,1,0.0
107731,1,0,1,0,1,0.0
107732,2,1,1,0,2,0.0
107733,2,2,0,0,2,0.0
107734,1,1,0,0,1,0.0
107735,3,2,0,1,3,33.33
107736,2,2,0,0,2,0.0
107738,1,0,1,0,1,0.0
107739,1,1,0,0,1,0.0
107740,5,5,0,0,5,0.0
107741,2,2,0,0,2,0.0
107742,2,2,0,0,2,0.0
107743,1,1,0,0,1,0.0
107744,2,2,0,0,2,0.0
107745,1,1,0,0,1,0.0
107746,1,1,0,0,1,0.0
107747,1,1,0,0,1,0.0
107748,2,2,0,0,2,0.0
107749,2,2,0,0,2,0.0
107750,3,3,0,0,3,0.0
107751,1,0,1,0,1,0.0
107752,1,1,0,0,1,0.0
107753,1,0,1,0,1,0.0
107754,4,4,0,0,4,0.0
107755,2,0,2,0,2,0.0
107756,2,2,0,0,2,0.0
107757,1,1,0,0,1,0.0
107758,1,1,0,0,1,0.0
107759,1,1,0,0,1,0.0
107761,2,2,0,0,2,0.0
107762,1,1,0,0,1,0.0
107763,2,1,1,0,2,0.0
107764,3,1,1,1,3,33.33
107765,2,1,1,0,2,0.0
107766,11,9,2,0,11,0.0
107767,3,2,1,0,3,0.0
107768,1,1,0,0,1,0.0
107769,2,0,0,2,2,100.0
107770,4,4,0,0,4,0.0
107771,4,2,2,0,4,0.0
107772,1,0,1,0,1,0.0
107773,1,0,1,0,1,0.0
107774,2,2,0,0,2,0.0
107775,1,1,0,0,1,0.0
107776,1,1,0,0,1,0.0
107777,1,1,0,0,1,0.0
107778,3,3,0,0,3,0.0
107779,1,0,1,0,1,0.0
107780,2,2,0,0,2,0.0
107781,3,1,2,0,3,0.0
107782,1,1,0,0,1,0.0
107783,3,3,0,0,3,0.0
107784,2,2,0,0,2,0.0
107785,2,0,2,0,2,0.0
107787,18,18,0,0,18,0.0
107788,1,0,1,0,1,0.0
107789,1,0,0,1,1,100.0
107790,1,0,1,0,1,0.0
107791,1,0,1,0,1,0.0
107793,1,0,1,0,1,0.0
107794,1,0,1,0,1,0.0
107795,1,1,0,0,1,0.0
107796,1,1,0,0,1,0.0
107798,1,1,0,0,1,0.0
107799,2,1,1,0,2,0.0
107800,1,1,0,0,1,0.0
107801,1,0,0,1,1,100.0
107802,2,1,1,0,2,0.0
107803,2,2,0,0,2,0.0
107804,1,0,1,0,1,0.0
107805,1,1,0,0,1,0.0
107806,3,0,3,0,3,0.0
107807,1,0,1,0,1,0.0
107808,1,0,1,0,1,0.0
107809,1,0,1,0,1,0.0
107810,1,0,0,1,1,100.0
107811,6,5,1,0,6,0.0
107813,3,3,0,0,3,0.0
107814,2,1,1,0,2,0.0
107816,4,2,2,0,4,0.0
107817,1,1,0,0,1,0.0
107818,1,1,0,0,1,0.0
107819,1,1,0,0,1,0.0
107820,1,1,0,0,1,0.0
107821,8,8,0,0,8,0.0
107823,2,2,0,0,2,0.0
107825,2,2,0,0,2,0.0
107826,2,2,0,0,2,0.0
107827,1,0,1,0,1,0.0
107828,2,2,0,0,2,0.0
107829,1,1,0,0,1,0.0
107830,2,2,0,0,2,0.0
107831,1,1,0,0,1,0.0
107832,1,1,0,0,1,0.0
107833,1,0,1,0,1,0.0
107834,3,0,3,0,3,0.0
107835,2,2,0,0,2,0.0
107836,2,1,1,0,2,0.0
107837,1,0,1,0,1,0.0
107838,2,2,0,0,2,0.0
107839,2,0,1,1,2,50.0
107840,4,3,1,0,4,0.0
107841,1,0,1,0,1,0.0
107842,1,1,0,0,1,0.0
107843,2,2,0,0,2,0.0
107844,1,1,0,0,1,0.0
107845,1,1,0,0,1,0.0
107846,2,1,1,0,2,0.0
107847,1,1,0,0,1,0.0
107848,1,0,1,0,1,0.0
107849,3,3,0,0,3,0.0
107850,1,1,0,0,1,0.0
107851,1,1,0,0,1,0.0
107852,3,3,0,0,3,0.0
107853,1,1,0,0,1,0.0
107854,1,1,0,0,1,0.0
107855,5,5,0,0,5,0.0
107856,2,1,1,0,2,0.0
107857,5,2,3,0,5,0.0
107858,3,3,0,0,3,0.0
107859,1,1,0,0,1,0.0
107860,2,1,0,1,2,50.0
107862,1,1,0,0,1,0.0
107863,2,2,0,0,2,0.0
107864,1,1,0,0,1,0.0
107865,1,0,1,0,1,0.0
107866,1,1,0,0,1,0.0
107867,1,1,0,0,1,0.0
107868,2,2,0,0,2,0.0
107869,1,1,0,0,1,0.0
107870,1,1,0,0,1,0.0
107871,1,1,0,0,1,0.0
107872,1,1,0,0,1,0.0
107873,2,2,0,0,2,0.0
107874,1,1,0,0,1,0.0
107875,1,0,1,0,1,0.0
107876,2,2,0,0,2,0.0
107877,1,1,0,0,1,0.0
107879,3,1,2,0,3,0.0
107880,1,1,0,0,1,0.0
107881,1,0,1,0,1,0.0
107882,4,4,0,0,4,0.0
107883,2,2,0,0,2,0.0
107884,1,0,1,0,1,0.0
107885,2,2,0,0,2,0.0
107886,2,2,0,0,2,0.0
107887,1,1,0,0,1,0.0
107888,1,1,0,0,1,0.0
107889,2,2,0,0,2,0.0
107890,1,1,0,0,1,0.0
107891,1,1,0,0,1,0.0
107893,2,1,1,0,2,0.0
107894,1,1,0,0,1,0.0
107895,2,2,0,0,2,0.0
107896,7,7,0,0,7,0.0
107897,1,1,0,0,1,0.0
107898,8,8,0,0,8,0.0
107899,1,0,0,1,1,100.0
107900,2,1,1,0,2,0.0
107901,2,1,1,0,2,0.0
107903,1,1,0,0,1,0.0
107904,2,2,0,0,2,0.0
107905,1,0,1,0,1,0.0
107906,1,1,0,0,1,0.0
107907,1,1,0,0,1,0.0
107908,1,1,0,0,1,0.0
107909,1,0,0,1,1,100.0
107910,2,1,1,0,2,0.0
107911,1,1,0,0,1,0.0
107912,1,0,1,0,1,0.0
107913,1,0,0,1,1,100.0
107914,1,0,1,0,1,0.0
107915,1,0,1,0,1,0.0
107916,1,1,0,0,1,0.0
107917,1,0,1,0,1,0.0
107918,1,1,0,0,1,0.0
107919,1,1,0,0,1,0.0
107920,1,1,0,0,1,0.0
107921,1,1,0,0,1,0.0
107922,1,1,0,0,1,0.0
107923,1,0,1,0,1,0.0
107924,2,2,0,0,2,0.0
107925,1,1,0,0,1,0.0
107926,4,4,0,0,4,0.0
107927,1,0,0,1,1,100.0
107928,3,3,0,0,3,0.0
107929,1,1,0,0,1,0.0
107930,1,1,0,0,1,0.0
107931,1,0,1,0,1,0.0
107932,1,0,1,0,1,0.0
107933,1,0,1,0,1,0.0
107934,2,1,1,0,2,0.0
107935,1,1,0,0,1,0.0
107936,4,3,1,0,4,0.0
107937,1,0,1,0,1,0.0
107938,1,0,1,0,1,0.0
107939,2,2,0,0,2,0.0
107941,1,1,0,0,1,0.0
107942,3,2,1,0,3,0.0
107943,3,1,2,0,3,0.0
107944,1,1,0,0,1,0.0
107945,2,2,0,0,2,0.0
107946,1,1,0,0,1,0.0
107947,1,0,1,0,1,0.0
107948,6,6,0,0,6,0.0
107950,1,0,1,0,1,0.0
107951,4,4,0,0,4,0.0
107952,1,1,0,0,1,0.0
107953,1,1,0,0,1,0.0
107954,1,1,0,0,1,0.0
107955,2,2,0,0,2,0.0
107956,3,3,0,0,3,0.0
107958,1,1,0,0,1,0.0
107959,6,6,0,0,6,0.0
107960,1,1,0,0,1,0.0
107961,1,0,0,1,1,100.0
107962,1,1,0,0,1,0.0
107963,1,0,1,0,1,0.0
107964,1,1,0,0,1,0.0
107965,1,0,0,1,1,100.0
107966,1,0,0,1,1,100.0
107967,1,1,0,0,1,0.0
107968,1,1,0,0,1,0.0
107969,1,0,1,0,1,0.0
107970,1,0,0,1,1,100.0
107971,1,1,0,0,1,0.0
107973,4,1,1,2,4,50.0
107974,1,1,0,0,1,0.0
107975,1,1,0,0,1,0.0
107976,2,2,0,0,2,0.0
107977,1,0,1,0,1,0.0
107978,3,3,0,0,3,0.0
107979,3,2,0,1,3,33.33
107980,2,2,0,0,2,0.0
107981,1,1,0,0,1,0.0
107982,2,1,1,0,2,0.0
107983,1,1,0,0,1,0.0
107984,1,1,0,0,1,0.0
107986,1,1,0,0,1,0.0
107987,1,1,0,0,1,0.0
107988,3,2,1,0,3,0.0
107989,2,1,1,0,2,0.0
107990,1,1,0,0,1,0.0
107991,2,2,0,0,2,0.0
107993,1,1,0,0,1,0.0
107994,1,0,1,0,1,0.0
107995,1,1,0,0,1,0.0
107996,1,0,1,0,1,0.0
107997,1,1,0,0,1,0.0
107998,3,3,0,0,3,0.0
107999,1,0,1,0,1,0.0
108000,1,1,0,0,1,0.0
108001,4,1,3,0,4,0.0
108002,4,3,1,0,4,0.0
108003,1,1,0,0,1,0.0
108004,1,1,0,0,1,0.0
108005,2,1,1,0,2,0.0
108006,1,1,0,0,1,0.0
108007,1,0,1,0,1,0.0
108008,1,1,0,0,1,0.0
108009,2,2,0,0,2,0.0
108010,4,2,2,0,4,0.0
108012,1,1,0,0,1,0.0
108013,9,7,2,0,9,0.0
108014,1,0,1,0,1,0.0
108015,1,1,0,0,1,0.0
108016,3,3,0,0,3,0.0
108017,1,1,0,0,1,0.0
108018,3,3,0,0,3,0.0
108019,1,1,0,0,1,0.0
108020,1,0,1,0,1,0.0
108021,1,0,1,0,1,0.0
108022,1,1,0,0,1,0.0
108023,1,1,0,0,1,0.0
108024,1,0,0,1,1,100.0
108025,1,1,0,0,1,0.0
108026,1,1,0,0,1,0.0
108028,1,1,0,0,1,0.0
108029,1,0,1,0,1,0.0
108030,1,1,0,0,1,0.0
108031,4,4,0,0,4,0.0
108032,1,1,0,0,1,0.0
108033,2,1,0,1,2,50.0
108034,1,1,0,0,1,0.0
108035,1,1,0,0,1,0.0
108037,1,1,0,0,1,0.0
108039,1,0,1,0,1,0.0
108040,2,2,0,0,2,0.0
108041,1,1,0,0,1,0.0
108042,1,1,0,0,1,0.0
108043,2,2,0,0,2,0.0
108044,1,1,0,0,1,0.0
108045,1,1,0,0,1,0.0
108046,5,5,0,0,5,0.0
108047,2,0,1,1,2,50.0
108048,1,1,0,0,1,0.0
108049,2,2,0,0,2,0.0
108050,1,0,1,0,1,0.0
108051,1,1,0,0,1,0.0
108052,1,1,0,0,1,0.0
108053,2,1,0,1,2,50.0
108054,3,3,0,0,3,0.0
108055,1,0,0,1,1,100.0
108056,2,2,0,0,2,0.0
108057,10,10,0,0,10,0.0
108058,2,2,0,0,2,0.0
108059,1,1,0,0,1,0.0
108060,3,3,0,0,3,0.0
108061,3,3,0,0,3,0.0
108062,2,0,2,0,2,0.0
108064,2,2,0,0,2,0.0
108065,1,0,1,0,1,0.0
108066,2,1,1,0,2,0.0
108067,1,1,0,0,1,0.0
108068,1,1,0,0,1,0.0
108069,1,1,0,0,1,0.0
108070,2,1,1,0,2,0.0
108072,2,2,0,0,2,0.0
108073,9,9,0,0,9,0.0
108074,1,1,0,0,1,0.0
108075,2,2,0,0,2,0.0
108076,2,2,0,0,2,0.0
108078,1,1,0,0,1,0.0
108079,2,2,0,0,2,0.0
108080,2,2,0,0,2,0.0
108081,3,0,2,1,3,33.33
108083,1,0,1,0,1,0.0
108084,2,2,0,0,2,0.0
108085,1,1,0,0,1,0.0
108086,5,4,1,0,5,0.0
108088,2,1,0,1,2,50.0
108089,1,0,1,0,1,0.0
108091,1,1,0,0,1,0.0
108093,3,3,0,0,3,0.0
108094,1,1,0,0,1,0.0
108096,2,2,0,0,2,0.0
108097,2,2,0,0,2,0.0
108098,2,2,0,0,2,0.0
108099,1,1,0,0,1,0.0
108101,1,1,0,0,1,0.0
108102,6,6,0,0,6,0.0
108103,2,2,0,0,2,0.0
108104,3,3,0,0,3,0.0
108105,1,0,1,0,1,0.0
108106,3,2,1,0,3,0.0
108107,1,1,0,0,1,0.0
108108,1,0,1,0,1,0.0
108109,3,2,0,1,3,33.33
108110,1,1,0,0,1,0.0
108111,1,1,0,0,1,0.0
108112,2,1,1,0,2,0.0
108113,5,4,1,0,5,0.0
108114,1,1,0,0,1,0.0
108115,6,4,2,0,6,0.0
108116,2,1,0,1,2,50.0
108117,1,1,0,0,1,0.0
108118,1,0,1,0,1,0.0
108119,1,0,0,1,1,100.0
108120,1,1,0,0,1,0.0
108121,1,1,0,0,1,0.0
108122,1,1,0,0,1,0.0
108123,1,1,0,0,1,0.0
108124,1,1,0,0,1,0.0
108125,2,2,0,0,2,0.0
108126,1,0,1,0,1,0.0
108127,1,0,1,0,1,0.0
108128,1,1,0,0,1,0.0
108129,3,1,2,0,3,0.0
108130,1,1,0,0,1,0.0
108132,1,1,0,0,1,0.0
108133,2,1,1,0,2,0.0
108134,2,1,1,0,2,0.0
108135,1,0,1,0,1,0.0
108136,1,1,0,0,1,0.0
108137,1,1,0,0,1,0.0
108138,2,2,0,0,2,0.0
108139,1,1,0,0,1,0.0
108140,3,3,0,0,3,0.0
108141,3,2,0,1,3,33.33
108143,2,2,0,0,2,0.0
108144,3,3,0,0,3,0.0
108145,3,3,0,0,3,0.0
107509,1,1,0,0,1,0.0
107536,1,0,1,0,1,0.0
107547,1,0,1,0,1,0.0
107575,1,0,1,0,1,0.0
107585,1,1,0,0,1,0.0
107599,1,0,1,0,1,0.0
107609,1,0,1,0,1,0.0
107627,1,1,0,0,1,0.0
107633,1,1,0,0,1,0.0
107677,1,0,0,1,1,100.0
107684,1,1,0,0,1,0.0
107689,1,0,1,0,1,0.0
107698,1,1,0,0,1,0.0
107725,1,0,1,0,1,0.0
107737,1,0,1,0,1,0.0
107760,1,0,1,0,1,0.0
107786,1,1,0,0,1,0.0
107792,1,1,0,0,1,0.0
107797,1,1,0,0,1,0.0
107812,1,1,0,0,1,0.0
107824,1,1,0,0,1,0.0
107861,1,1,0,0,1,0.0
107892,1,1,0,0,1,0.0
107902,1,0,1,0,1,0.0
107940,1,0,1,0,1,0.0
107949,1,0,1,0,1,0.0
107957,1,1,0,0,1,0.0
107972,1,0,1,0,1,0.0
107985,1,0,1,0,1,0.0
108011,1,0,1,0,1,0.0
108038,1,0,0,1,1,100.0
108063,1,0,1,0,1,0.0
108071,1,1,0,0,1,0.0
108077,1,1,0,0,1,0.0
108082,1,1,0,0,1,0.0
108087,1,0,1,0,1,0.0
108090,2,2,0,0,2,0.0
108092,1,0,0,1,1,100.0
108095,1,1,0,0,1,0.0
62328,1,1,0,0,1,0.0
108131,1,0,0,1,1,100.0
108142,1,1,0,0,1,0.0
108146,2,1,1,0,2,0.0
108147,1,1,0,0,1,0.0
108149,3,2,1,0,3,0.0
108150,1,1,0,0,1,0.0
108151,3,3,0,0,3,0.0
108152,1,1,0,0,1,0.0
108153,1,1,0,0,1,0.0
108154,1,1,0,0,1,0.0
108155,1,1,0,0,1,0.0
108156,1,0,0,1,1,100.0
108157,3,0,3,0,3,0.0
108158,1,0,0,1,1,100.0
108159,1,1,0,0,1,0.0
108160,5,4,1,0,5,0.0
108161,2,1,1,0,2,0.0
108162,1,1,0,0,1,0.0
108163,1,0,1,0,1,0.0
108164,1,0,0,1,1,100.0
108166,1,1,0,0,1,0.0
108167,1,0,1,0,1,0.0
108168,2,1,1,0,2,0.0
108169,2,0,1,1,2,50.0
108171,2,1,1,0,2,0.0
108172,2,1,1,0,2,0.0
108173,1,0,0,1,1,100.0
108174,1,0,1,0,1,0.0
108175,1,0,1,0,1,0.0
108176,1,1,0,0,1,0.0
108177,2,1,1,0,2,0.0
108178,1,1,0,0,1,0.0
108181,2,1,1,0,2,0.0
108182,2,2,0,0,2,0.0
108183,1,1,0,0,1,0.0
108184,1,0,0,1,1,100.0
108185,1,0,1,0,1,0.0
108187,3,3,0,0,3,0.0
108188,1,1,0,0,1,0.0
108189,1,0,1,0,1,0.0
108190,1,0,1,0,1,0.0
108191,2,2,0,0,2,0.0
108192,3,3,0,0,3,0.0
108193,2,2,0,0,2,0.0
108195,1,1,0,0,1,0.0
108196,1,1,0,0,1,0.0
108198,2,0,1,1,2,50.0
108199,1,1,0,0,1,0.0
108200,1,1,0,0,1,0.0
108201,5,3,2,0,5,0.0
108202,3,0,2,1,3,33.33
108204,1,1,0,0,1,0.0
108205,2,2,0,0,2,0.0
108207,3,3,0,0,3,0.0
108209,2,0,1,1,2,50.0
108210,9,1,7,1,9,11.11
108211,3,3,0,0,3,0.0
108212,1,1,0,0,1,0.0
108213,2,2,0,0,2,0.0
108215,1,1,0,0,1,0.0
108216,1,0,1,0,1,0.0
108217,2,2,0,0,2,0.0
108218,1,1,0,0,1,0.0
108219,2,2,0,0,2,0.0
108221,18,15,3,0,18,0.0
108222,2,2,0,0,2,0.0
108223,1,0,1,0,1,0.0
108224,1,1,0,0,1,0.0
108225,2,0,1,1,2,50.0
108226,1,0,1,0,1,0.0
108228,2,1,1,0,2,0.0
108229,3,2,1,0,3,0.0
108230,1,0,1,0,1,0.0
108231,1,1,0,0,1,0.0
108232,7,4,3,0,7,0.0
108233,1,1,0,0,1,0.0
108234,2,0,2,0,2,0.0
108235,3,3,0,0,3,0.0
108236,1,0,1,0,1,0.0
108238,6,4,2,0,6,0.0
108239,1,0,1,0,1,0.0
108240,1,1,0,0,1,0.0
108241,1,1,0,0,1,0.0
108242,1,1,0,0,1,0.0
108244,2,0,2,0,2,0.0
108245,1,1,0,0,1,0.0
108246,2,0,1,1,2,50.0
108247,4,2,2,0,4,0.0
108248,5,0,4,1,5,20.0
108250,2,2,0,0,2,0.0
108251,4,3,1,0,4,0.0
108252,6,3,3,0,6,0.0
108253,2,1,1,0,2,0.0
108255,1,0,1,0,1,0.0
108256,1,1,0,0,1,0.0
108257,1,1,0,0,1,0.0
108258,1,1,0,0,1,0.0
108260,1,0,1,0,1,0.0
108261,2,2,0,0,2,0.0
108262,4,3,0,1,4,25.0
108263,1,1,0,0,1,0.0
108264,4,4,0,0,4,0.0
108265,1,0,1,0,1,0.0
108266,1,1,0,0,1,0.0
108267,1,1,0,0,1,0.0
108268,1,1,0,0,1,0.0
108269,1,1,0,0,1,0.0
108270,5,3,2,0,5,0.0
108271,1,1,0,0,1,0.0
108272,1,0,1,0,1,0.0
108273,1,1,0,0,1,0.0
108274,1,1,0,0,1,0.0
108277,4,4,0,0,4,0.0
108278,1,1,0,0,1,0.0
108279,1,1,0,0,1,0.0
108282,2,2,0,0,2,0.0
108283,1,1,0,0,1,0.0
108285,3,3,0,0,3,0.0
108286,1,1,0,0,1,0.0
108287,1,1,0,0,1,0.0
108288,1,1,0,0,1,0.0
108289,1,0,0,1,1,100.0
108290,3,2,1,0,3,0.0
108291,2,1,0,1,2,50.0
108292,2,2,0,0,2,0.0
108293,4,2,2,0,4,0.0
108295,1,1,0,0,1,0.0
108296,1,1,0,0,1,0.0
108297,1,0,1,0,1,0.0
108298,13,13,0,0,13,0.0
108300,5,5,0,0,5,0.0
108301,3,3,0,0,3,0.0
108303,1,1,0,0,1,0.0
108304,1,0,1,0,1,0.0
108305,2,2,0,0,2,0.0
108306,3,1,2,0,3,0.0
108307,1,0,0,1,1,100.0
