shop_id,total_interactions,clicks,cart_additions,purchases,unique_products,unique_brands,purchase_share_percent
3779602,2,2,0,0,2,1,0.0
54782294,1,1,0,0,1,1,0.0
77492358,1,0,1,0,1,1,0.0
1810801,1,1,0,0,1,1,0.0
68392883,3,2,1,0,3,1,0.0
19393282,1,1,0,0,1,1,0.0
69555970,1,1,0,0,1,1,0.0
75342106,2,2,0,0,2,2,0.0
43367321,1,1,0,0,1,1,0.0
18784022,2,1,1,0,1,1,0.0
88199984,1,1,0,0,1,1,0.0
12136303,4,2,2,0,4,2,0.0
39062505,1,1,0,0,1,1,0.0
18429048,7,6,1,0,6,2,0.0
22355889,1,0,1,0,1,1,0.0
75491331,1,1,0,0,1,1,0.0
784145,2,2,0,0,1,1,0.0
32385636,1,1,0,0,1,1,0.0
83380845,1,1,0,0,1,1,0.0
21242460,1,1,0,0,1,1,0.0
33779344,1,1,0,0,1,1,0.0
81538940,1,1,0,0,1,1,0.0
97669241,1,0,1,0,1,1,0.0
81935114,1,1,0,0,1,1,0.0
20839290,1,1,0,0,1,1,0.0
43974443,1,1,0,0,1,1,0.0
71736052,1,1,0,0,1,1,0.0
86826120,1,1,0,0,1,1,0.0
97507212,1,1,0,0,1,1,0.0
28085443,1,1,0,0,1,1,0.0
46102251,1,0,1,0,1,1,0.0
57467081,1,1,0,0,1,1,0.0
61157242,1,1,0,0,1,1,0.0
51132170,2,1,0,1,2,1,50.0
71116949,1,1,0,0,1,1,0.0
56593489,1,0,0,1,1,1,100.0
41092705,1,1,0,0,1,1,0.0
51789559,2,2,0,0,2,1,0.0
93086229,2,1,1,0,2,1,0.0
85414784,1,0,1,0,1,1,0.0
58243999,1,1,0,0,1,1,0.0
80658894,1,1,0,0,1,1,0.0
38199169,1,1,0,0,1,1,0.0
32376081,1,1,0,0,1,1,0.0
14036888,1,1,0,0,1,1,0.0
90627021,2,1,1,0,2,2,0.0
96658737,2,2,0,0,2,1,0.0
9901903,4,4,0,0,4,2,0.0
38574168,1,1,0,0,1,1,0.0
4964756,3,3,0,0,2,1,0.0
90096780,3,3,0,0,3,1,0.0
16759750,1,0,1,0,1,1,0.0
3245421,1,1,0,0,1,1,0.0
7410549,5,4,0,1,4,1,20.0
49953460,1,1,0,0,1,1,0.0
95353094,1,1,0,0,1,1,0.0
91152214,2,1,1,0,2,2,0.0
59382043,1,1,0,0,1,1,0.0
95000774,1,1,0,0,1,1,0.0
69083680,1,0,1,0,1,1,0.0
26054812,3,3,0,0,2,2,0.0
61981557,1,1,0,0,1,1,0.0
34094012,3,2,1,0,3,1,0.0
86529754,1,1,0,0,1,1,0.0
66423304,1,1,0,0,1,1,0.0
31141066,1,1,0,0,1,1,0.0
12119662,1,1,0,0,1,1,0.0
24464023,1,1,0,0,1,1,0.0
6314962,1,1,0,0,1,1,0.0
10595246,1,1,0,0,1,1,0.0
20663168,1,1,0,0,1,1,0.0
58795512,2,2,0,0,2,1,0.0
48512249,1,0,1,0,1,1,0.0
86971234,2,2,0,0,2,1,0.0
73390687,1,1,0,0,1,1,0.0
53833248,1,0,1,0,1,1,0.0
26706340,1,1,0,0,1,1,0.0
56841434,1,0,1,0,1,1,0.0
28521548,1,1,0,0,1,1,0.0
66511506,1,1,0,0,1,1,0.0
13150637,1,1,0,0,1,1,0.0
55596719,1,0,1,0,1,1,0.0
74195627,1,1,0,0,1,1,0.0
89405461,2,1,1,0,2,1,0.0
90247581,1,1,0,0,1,1,0.0
42764821,1,1,0,0,1,1,0.0
50626838,1,1,0,0,1,1,0.0
88555912,1,0,0,1,1,1,100.0
4073069,1,1,0,0,1,1,0.0
29326293,1,1,0,0,1,1,0.0
84054545,4,2,2,0,3,1,0.0
95385904,1,1,0,0,1,1,0.0
46754913,1,0,1,0,1,1,0.0
65084868,2,2,0,0,2,2,0.0
10219645,1,0,1,0,1,1,0.0
69633532,2,2,0,0,2,1,0.0
93619321,3,0,2,1,3,1,33.33
92979317,1,0,0,1,1,1,100.0
30513278,1,1,0,0,1,1,0.0
94832315,1,1,0,0,1,1,0.0
29916466,2,1,1,0,1,1,0.0
11797788,1,1,0,0,1,1,0.0
75280989,1,1,0,0,1,1,0.0
36733975,1,1,0,0,1,1,0.0
64557735,1,1,0,0,1,1,0.0
81925272,1,1,0,0,1,1,0.0
73430118,1,1,0,0,1,1,0.0
84103795,1,1,0,0,1,1,0.0
1114160,1,1,0,0,1,1,0.0
67273084,2,2,0,0,2,1,0.0
97412682,1,1,0,0,1,1,0.0
56702921,1,0,1,0,1,1,0.0
33669507,1,1,0,0,1,1,0.0
24378637,1,1,0,0,1,1,0.0
64999563,2,2,0,0,2,1,0.0
80910626,11,9,2,0,10,1,0.0
13444350,4,4,0,0,4,1,0.0
30036825,1,1,0,0,1,1,0.0
97605680,1,0,0,1,1,1,100.0
16072086,2,1,1,0,2,2,0.0
44677020,1,1,0,0,1,1,0.0
75017633,1,1,0,0,1,1,0.0
43161162,1,1,0,0,1,1,0.0
26451634,1,1,0,0,1,1,0.0
42817250,1,1,0,0,1,1,0.0
64026124,1,1,0,0,1,1,0.0
28019794,1,1,0,0,1,1,0.0
11818024,3,3,0,0,2,1,0.0
61370050,2,2,0,0,2,1,0.0
22177505,2,2,0,0,2,2,0.0
23564354,1,0,1,0,1,1,0.0
82606942,1,1,0,0,1,1,0.0
54126657,1,1,0,0,1,1,0.0
80785389,1,1,0,0,1,1,0.0
19655756,1,0,1,0,1,1,0.0
30135046,2,2,0,0,2,1,0.0
25672049,1,1,0,0,1,1,0.0
67747238,2,0,2,0,2,1,0.0
38154483,2,2,0,0,2,1,0.0
64392469,1,1,0,0,1,1,0.0
64529317,1,1,0,0,1,1,0.0
8628883,1,1,0,0,1,1,0.0
14395334,4,3,1,0,4,3,0.0
69133764,2,2,0,0,2,1,0.0
24047451,3,2,1,0,3,1,0.0
81109413,1,1,0,0,1,1,0.0
94146249,1,1,0,0,1,1,0.0
19152228,3,2,1,0,3,1,0.0
31590604,3,3,0,0,2,1,0.0
29583082,1,1,0,0,1,1,0.0
73831175,1,0,1,0,1,1,0.0
75255447,2,1,1,0,2,1,0.0
32549219,1,1,0,0,1,1,0.0
19232221,1,1,0,0,1,1,0.0
56997698,1,1,0,0,1,1,0.0
2798061,1,1,0,0,1,1,0.0
8837163,1,1,0,0,1,1,0.0
49347661,1,1,0,0,1,1,0.0
68277304,1,1,0,0,1,1,0.0
84412217,1,1,0,0,1,1,0.0
24100892,1,1,0,0,1,1,0.0
46417025,1,1,0,0,1,1,0.0
99288537,1,1,0,0,1,1,0.0
98865094,1,1,0,0,1,1,0.0
49491533,1,0,1,0,1,1,0.0
22490075,1,1,0,0,1,1,0.0
8361441,1,1,0,0,1,1,0.0
26526833,1,1,0,0,1,1,0.0
19045936,1,1,0,0,1,1,0.0
3793580,1,1,0,0,1,1,0.0
38355922,1,1,0,0,1,1,0.0
59220481,2,1,1,0,2,1,0.0
51557849,1,1,0,0,1,1,0.0
51566869,1,0,1,0,1,1,0.0
10851389,1,1,0,0,1,1,0.0
26367423,1,1,0,0,1,1,0.0
35595974,1,1,0,0,1,1,0.0
68599964,1,1,0,0,1,1,0.0
43521534,4,3,1,0,4,1,0.0
71866486,2,1,0,1,2,1,50.0
63774500,1,1,0,0,1,1,0.0
74132137,3,3,0,0,3,1,0.0
52181218,1,0,0,1,1,1,100.0
97168345,2,1,0,1,2,1,50.0
97064121,1,0,1,0,1,1,0.0
67907814,1,1,0,0,1,1,0.0
51207353,1,0,1,0,1,1,0.0
79061345,2,1,1,0,1,1,0.0
76259569,3,2,1,0,3,3,0.0
53338073,1,0,0,1,1,1,100.0
20876861,1,1,0,0,1,1,0.0
79132105,1,1,0,0,1,1,0.0
69075459,1,1,0,0,1,1,0.0
59965220,1,0,1,0,1,1,0.0
72648188,2,2,0,0,2,2,0.0
23791422,1,1,0,0,1,1,0.0
49794964,1,1,0,0,1,1,0.0
70882022,1,0,1,0,1,1,0.0
24831829,2,0,2,0,2,1,0.0
86867198,1,1,0,0,1,1,0.0
79593029,1,1,0,0,1,1,0.0
68133518,1,1,0,0,1,1,0.0
58556574,1,1,0,0,1,1,0.0
2267547,2,1,1,0,2,1,0.0
30312656,1,0,1,0,1,1,0.0
85892934,1,1,0,0,1,1,0.0
71552659,2,2,0,0,2,1,0.0
59989353,1,1,0,0,1,1,0.0
67148118,2,1,1,0,2,1,0.0
7837411,1,1,0,0,1,1,0.0
69824672,2,2,0,0,1,1,0.0
44983603,1,1,0,0,1,1,0.0
85514954,2,2,0,0,2,1,0.0
9551515,1,1,0,0,1,1,0.0
4271629,1,1,0,0,1,1,0.0
5964522,1,1,0,0,1,1,0.0
13442943,1,1,0,0,1,1,0.0
93972170,1,1,0,0,1,1,0.0
85617888,1,0,1,0,1,1,0.0
82376510,1,1,0,0,1,1,0.0
13494569,1,1,0,0,1,1,0.0
46835384,1,1,0,0,1,1,0.0
57850574,3,3,0,0,3,1,0.0
59092845,1,1,0,0,1,1,0.0
42488305,1,1,0,0,1,1,0.0
77590353,2,1,1,0,2,2,0.0
1261500,2,2,0,0,2,1,0.0
2173295,1,1,0,0,1,1,0.0
36379788,1,1,0,0,1,1,0.0
24137387,1,1,0,0,1,1,0.0
58575510,2,2,0,0,2,2,0.0
18909501,1,1,0,0,1,1,0.0
76157278,1,1,0,0,1,1,0.0
51169018,1,1,0,0,1,1,0.0
53903008,1,1,0,0,1,1,0.0
53916025,1,1,0,0,1,1,0.0
10224985,1,1,0,0,1,1,0.0
45113365,1,1,0,0,1,1,0.0
69246665,1,1,0,0,1,1,0.0
86731561,1,1,0,0,1,1,0.0
51164042,2,1,0,1,2,1,50.0
12419043,1,1,0,0,1,1,0.0
27902357,2,1,1,0,2,2,0.0
97810362,1,1,0,0,1,1,0.0
97394653,3,1,2,0,3,1,0.0
62955534,1,1,0,0,1,1,0.0
87701341,1,1,0,0,1,1,0.0
95644693,1,1,0,0,1,1,0.0
88588362,1,1,0,0,1,1,0.0
43201657,3,2,1,0,3,1,0.0
67654583,1,1,0,0,1,1,0.0
3156889,1,1,0,0,1,1,0.0
24182146,3,2,0,1,3,1,33.33
64647613,1,0,1,0,1,1,0.0
64222260,1,0,0,1,1,1,100.0
62343577,2,2,0,0,2,1,0.0
95123105,1,1,0,0,1,1,0.0
41087668,1,1,0,0,1,1,0.0
54180970,2,1,1,0,2,1,0.0
5097147,1,1,0,0,1,1,0.0
22421808,1,1,0,0,1,1,0.0
48613822,1,1,0,0,1,1,0.0
84501739,1,1,0,0,1,1,0.0
46878809,1,1,0,0,1,1,0.0
79233546,1,1,0,0,1,1,0.0
40014204,1,1,0,0,1,1,0.0
23856802,1,1,0,0,1,1,0.0
60172021,1,1,0,0,1,1,0.0
60050496,2,2,0,0,2,1,0.0
84707114,1,0,0,1,1,1,100.0
67736723,1,1,0,0,1,1,0.0
98546676,1,0,1,0,1,1,0.0
444639,1,1,0,0,1,1,0.0
79147188,1,0,1,0,1,1,0.0
73688206,1,1,0,0,1,1,0.0
54836065,1,1,0,0,1,1,0.0
98970292,1,1,0,0,1,1,0.0
78980501,1,1,0,0,1,1,0.0
6021624,1,1,0,0,1,1,0.0
15046746,1,0,1,0,1,1,0.0
80241377,1,1,0,0,1,1,0.0
7161831,1,1,0,0,1,1,0.0
425814,1,1,0,0,1,1,0.0
83271473,1,1,0,0,1,1,0.0
99094935,2,2,0,0,2,1,0.0
68403832,1,1,0,0,1,1,0.0
27383609,3,2,1,0,2,2,0.0
81920670,1,1,0,0,1,1,0.0
2720611,1,1,0,0,1,1,0.0
27035460,1,1,0,0,1,1,0.0
4553507,2,1,1,0,2,2,0.0
48937894,3,1,2,0,2,1,0.0
98933354,1,1,0,0,1,1,0.0
28976524,1,0,1,0,1,1,0.0
7795820,1,1,0,0,1,1,0.0
76776218,4,4,0,0,4,1,0.0
64299654,1,1,0,0,1,1,0.0
4264400,1,1,0,0,1,1,0.0
90563219,1,1,0,0,1,1,0.0
12440169,1,1,0,0,1,1,0.0
19177227,1,1,0,0,1,1,0.0
25931559,1,1,0,0,1,1,0.0
73490763,1,1,0,0,1,1,0.0
63528615,1,0,1,0,1,1,0.0
36927907,3,2,0,1,3,3,33.33
43493499,1,0,1,0,1,1,0.0
2261745,2,2,0,0,2,2,0.0
73735602,2,0,2,0,2,1,0.0
67868310,1,1,0,0,1,1,0.0
74198913,1,1,0,0,1,1,0.0
60863972,2,1,1,0,2,1,0.0
57137805,2,2,0,0,2,1,0.0
99979520,1,1,0,0,1,1,0.0
38301004,2,1,1,0,2,1,0.0
89904825,1,1,0,0,1,1,0.0
40226824,1,1,0,0,1,1,0.0
96778189,1,1,0,0,1,1,0.0
46816282,2,1,1,0,2,1,0.0
36216606,1,1,0,0,1,1,0.0
32733055,2,2,0,0,2,1,0.0
28752062,1,1,0,0,1,1,0.0
31527524,2,1,1,0,2,1,0.0
27842413,1,0,0,1,1,1,100.0
28130198,4,4,0,0,4,1,0.0
58860293,2,1,1,0,2,2,0.0
66947507,1,1,0,0,1,1,0.0
57893042,2,2,0,0,2,1,0.0
54230645,1,1,0,0,1,1,0.0
1599403,1,1,0,0,1,1,0.0
13566440,1,1,0,0,1,1,0.0
35474446,1,1,0,0,1,1,0.0
88855428,1,1,0,0,1,1,0.0
7813611,3,2,1,0,3,1,0.0
4488916,2,1,0,1,2,1,50.0
91991194,1,1,0,0,1,1,0.0
53462541,4,3,1,0,4,1,0.0
86394182,2,2,0,0,2,1,0.0
41782454,1,1,0,0,1,1,0.0
8536914,1,1,0,0,1,1,0.0
5067292,2,2,0,0,2,1,0.0
82073135,1,1,0,0,1,1,0.0
93378728,1,1,0,0,1,1,0.0
3629335,1,1,0,0,1,1,0.0
88188359,1,0,0,1,1,1,100.0
82096028,1,0,1,0,1,1,0.0
11978679,1,0,1,0,1,1,0.0
79076829,1,1,0,0,1,1,0.0
32871786,1,1,0,0,1,1,0.0
50358670,1,0,1,0,1,1,0.0
74756606,1,0,1,0,1,1,0.0
2095254,1,1,0,0,1,1,0.0
60391887,1,1,0,0,1,1,0.0
32920845,1,1,0,0,1,1,0.0
84649891,1,0,1,0,1,1,0.0
27596215,1,1,0,0,1,1,0.0
68689167,1,0,0,1,1,1,100.0
83944107,2,1,1,0,2,1,0.0
66095424,1,1,0,0,1,1,0.0
95884635,1,1,0,0,1,1,0.0
6738646,1,0,1,0,1,1,0.0
16910299,1,1,0,0,1,1,0.0
57698959,1,0,1,0,1,1,0.0
61637808,1,1,0,0,1,1,0.0
96933095,1,1,0,0,1,1,0.0
88784002,1,1,0,0,1,1,0.0
34474117,1,1,0,0,1,1,0.0
66317652,1,1,0,0,1,1,0.0
99529169,1,1,0,0,1,1,0.0
3054303,3,2,1,0,3,1,0.0
88935415,1,1,0,0,1,1,0.0
62266300,1,1,0,0,1,1,0.0
54656879,2,1,1,0,2,1,0.0
13274987,1,0,1,0,1,1,0.0
98555529,1,1,0,0,1,1,0.0
92403065,1,1,0,0,1,1,0.0
8045067,1,1,0,0,1,1,0.0
51590611,1,1,0,0,1,1,0.0
29580653,1,1,0,0,1,1,0.0
7357809,1,1,0,0,1,1,0.0
39006253,2,1,1,0,2,1,0.0
97488556,2,2,0,0,2,1,0.0
14424571,2,1,1,0,2,1,0.0
22973991,1,1,0,0,1,1,0.0
85562314,2,2,0,0,2,1,0.0
38050572,1,1,0,0,1,1,0.0
6471750,1,1,0,0,1,1,0.0
70454084,3,3,0,0,3,1,0.0
87520676,2,1,1,0,1,1,0.0
74067977,1,1,0,0,1,1,0.0
61927666,2,2,0,0,2,1,0.0
71382613,2,1,1,0,2,2,0.0
79027927,1,1,0,0,1,1,0.0
99766223,2,2,0,0,2,1,0.0
34057106,1,1,0,0,1,1,0.0
81840890,2,1,1,0,2,2,0.0
72880507,1,1,0,0,1,1,0.0
56786380,1,1,0,0,1,1,0.0
7638954,1,1,0,0,1,1,0.0
31632535,1,0,0,1,1,1,100.0
62661110,1,1,0,0,1,1,0.0
68988351,1,1,0,0,1,1,0.0
69912687,1,1,0,0,1,1,0.0
33958659,1,1,0,0,1,1,0.0
44165399,1,1,0,0,1,1,0.0
5184087,1,1,0,0,1,1,0.0
59865377,1,0,1,0,1,1,0.0
23483466,1,1,0,0,1,1,0.0
60829386,1,1,0,0,1,1,0.0
35660561,2,1,0,1,2,2,50.0
39449056,2,2,0,0,2,1,0.0
84671085,1,0,1,0,1,1,0.0
59880147,1,1,0,0,1,1,0.0
62414483,1,0,1,0,1,1,0.0
16249470,1,1,0,0,1,1,0.0
90442969,1,1,0,0,1,1,0.0
16160777,2,2,0,0,2,1,0.0
18349411,1,0,0,1,1,1,100.0
81816473,1,0,1,0,1,1,0.0
1158786,1,1,0,0,1,1,0.0
49920985,1,1,0,0,1,1,0.0
83841438,2,2,0,0,2,1,0.0
96418206,1,1,0,0,1,1,0.0
54315719,1,1,0,0,1,1,0.0
62416977,1,1,0,0,1,1,0.0
1006506,1,1,0,0,1,1,0.0
95536603,1,0,1,0,1,1,0.0
28593017,1,1,0,0,1,1,0.0
95378186,2,2,0,0,1,1,0.0
7705871,2,2,0,0,2,1,0.0
95972170,1,1,0,0,1,1,0.0
71220217,1,1,0,0,1,1,0.0
88806962,2,2,0,0,1,1,0.0
26475559,1,1,0,0,1,1,0.0
316295,2,2,0,0,2,1,0.0
30580912,1,0,1,0,1,1,0.0
26730415,1,1,0,0,1,1,0.0
80614273,1,1,0,0,1,1,0.0
62408719,1,1,0,0,1,1,0.0
28987760,1,1,0,0,1,1,0.0
8504729,1,1,0,0,1,1,0.0
1921516,1,1,0,0,1,1,0.0
53213044,1,1,0,0,1,1,0.0
51748419,1,1,0,0,1,1,0.0
16902903,1,0,1,0,1,1,0.0
83886667,2,0,2,0,1,1,0.0
34718653,1,0,1,0,1,1,0.0
2397587,1,1,0,0,1,1,0.0
29420791,1,1,0,0,1,1,0.0
92207358,1,1,0,0,1,1,0.0
19772025,4,3,1,0,4,1,0.0
56084822,1,1,0,0,1,1,0.0
79930605,1,0,0,1,1,1,100.0
42481421,2,1,0,1,2,1,50.0
2577091,1,0,1,0,1,1,0.0
96679838,1,1,0,0,1,1,0.0
91957320,1,0,1,0,1,1,0.0
51113763,1,1,0,0,1,1,0.0
3866234,4,4,0,0,2,1,0.0
66563839,4,4,0,0,4,2,0.0
94079637,1,1,0,0,1,1,0.0
22032643,1,1,0,0,1,1,0.0
18154611,1,1,0,0,1,1,0.0
34930551,1,1,0,0,1,1,0.0
38272163,1,1,0,0,1,1,0.0
17356147,1,1,0,0,1,1,0.0
30775138,1,1,0,0,1,1,0.0
14459864,1,1,0,0,1,1,0.0
8789558,1,0,1,0,1,1,0.0
21952528,1,0,1,0,1,1,0.0
10846079,3,3,0,0,3,1,0.0
62662465,2,2,0,0,2,2,0.0
25926568,1,1,0,0,1,1,0.0
2622879,2,2,0,0,2,1,0.0
70701306,1,0,1,0,1,1,0.0
49408381,1,1,0,0,1,1,0.0
85308044,3,2,1,0,3,1,0.0
92263729,2,2,0,0,2,1,0.0
16040535,1,1,0,0,1,1,0.0
20745360,24,24,0,0,24,1,0.0
91901864,1,0,1,0,1,1,0.0
29522831,2,1,1,0,2,1,0.0
18755735,2,2,0,0,2,1,0.0
60285787,1,1,0,0,1,1,0.0
58631346,1,1,0,0,1,1,0.0
54151791,1,1,0,0,1,1,0.0
49677312,1,1,0,0,1,1,0.0
72875387,1,0,1,0,1,1,0.0
69027334,1,1,0,0,1,1,0.0
68089719,1,1,0,0,1,1,0.0
88704448,1,1,0,0,1,1,0.0
6215823,1,1,0,0,1,1,0.0
54904364,3,1,2,0,2,1,0.0
79853226,4,4,0,0,4,1,0.0
93948490,1,1,0,0,1,1,0.0
12055758,1,1,0,0,1,1,0.0
56691528,3,1,2,0,3,1,0.0
42536731,2,2,0,0,2,1,0.0
66798968,1,1,0,0,1,1,0.0
62949892,2,2,0,0,2,1,0.0
93970244,1,1,0,0,1,1,0.0
34041,2,2,0,0,2,1,0.0
42294563,1,0,1,0,1,1,0.0
61763972,1,1,0,0,1,1,0.0
7810591,1,1,0,0,1,1,0.0
29382875,1,1,0,0,1,1,0.0
57594070,1,1,0,0,1,1,0.0
88243743,1,1,0,0,1,1,0.0
83611885,1,0,1,0,1,1,0.0
76995254,1,1,0,0,1,1,0.0
87143698,1,1,0,0,1,1,0.0
84178612,2,2,0,0,2,1,0.0
75252904,1,1,0,0,1,1,0.0
94420618,1,1,0,0,1,1,0.0
3047265,1,0,1,0,1,1,0.0
41593923,1,1,0,0,1,1,0.0
38490001,1,1,0,0,1,1,0.0
31289402,2,2,0,0,2,1,0.0
14833721,1,1,0,0,1,1,0.0
86760172,1,1,0,0,1,1,0.0
64988302,1,1,0,0,1,1,0.0
70449986,1,1,0,0,1,1,0.0
28479810,1,1,0,0,1,1,0.0
41256777,1,1,0,0,1,1,0.0
52943182,2,2,0,0,1,1,0.0
18228966,1,1,0,0,1,1,0.0
18050997,1,1,0,0,1,1,0.0
55261191,2,2,0,0,2,1,0.0
75306241,1,1,0,0,1,1,0.0
34522360,1,1,0,0,1,1,0.0
29803560,2,2,0,0,2,1,0.0
857978,2,2,0,0,2,1,0.0
74488871,1,1,0,0,1,1,0.0
74077694,1,1,0,0,1,1,0.0
42896783,1,0,1,0,1,1,0.0
58425011,1,1,0,0,1,1,0.0
52028562,1,1,0,0,1,1,0.0
45163333,1,1,0,0,1,1,0.0
519936,1,0,1,0,1,1,0.0
13878854,1,1,0,0,1,1,0.0
16079412,1,1,0,0,1,1,0.0
34901309,1,1,0,0,1,1,0.0
69912127,1,1,0,0,1,1,0.0
33549895,1,1,0,0,1,1,0.0
66038777,1,1,0,0,1,1,0.0
78157692,1,1,0,0,1,1,0.0
40710322,1,1,0,0,1,1,0.0
75150498,1,1,0,0,1,1,0.0
47685953,2,1,1,0,2,1,0.0
57227887,2,2,0,0,2,1,0.0
86053861,1,1,0,0,1,1,0.0
38510481,1,1,0,0,1,1,0.0
18763826,1,1,0,0,1,1,0.0
37773310,1,0,0,1,1,1,100.0
796449,1,1,0,0,1,1,0.0
5417103,1,0,1,0,1,1,0.0
36139415,2,1,1,0,2,2,0.0
72296245,1,1,0,0,1,1,0.0
9667906,1,1,0,0,1,1,0.0
32107916,1,0,0,1,1,1,100.0
18300840,2,2,0,0,2,1,0.0
60764526,2,2,0,0,2,1,0.0
51603656,2,1,1,0,2,1,0.0
55828534,1,1,0,0,1,1,0.0
47556145,1,0,1,0,1,1,0.0
98377546,1,1,0,0,1,1,0.0
38873863,2,2,0,0,2,1,0.0
5748383,1,1,0,0,1,1,0.0
52153976,1,0,1,0,1,1,0.0
89504751,1,0,1,0,1,1,0.0
13374435,1,1,0,0,1,1,0.0
86368617,4,4,0,0,2,1,0.0
10333851,1,1,0,0,1,1,0.0
36487019,2,1,1,0,2,1,0.0
8936943,2,0,1,1,2,1,50.0
29820703,1,0,1,0,1,1,0.0
91352626,1,0,1,0,1,1,0.0
52313812,2,2,0,0,1,1,0.0
38238443,1,1,0,0,1,1,0.0
35729429,1,1,0,0,1,1,0.0
90136140,1,1,0,0,1,1,0.0
41704081,1,1,0,0,1,1,0.0
21109150,2,1,1,0,2,1,0.0
14890296,1,1,0,0,1,1,0.0
75702644,2,1,1,0,2,1,0.0
36049819,1,1,0,0,1,1,0.0
86020873,2,1,1,0,2,1,0.0
48633912,3,2,0,1,2,1,33.33
38321526,1,1,0,0,1,1,0.0
56887965,3,2,1,0,3,2,0.0
11933750,1,1,0,0,1,1,0.0
64245896,4,2,2,0,4,2,0.0
71062147,1,0,1,0,1,1,0.0
70127031,1,1,0,0,1,1,0.0
13197986,1,0,1,0,1,1,0.0
98675041,1,1,0,0,1,1,0.0
77286888,3,3,0,0,3,1,0.0
67614835,1,1,0,0,1,1,0.0
31441832,1,1,0,0,1,1,0.0
81954992,1,0,1,0,1,1,0.0
98390440,1,1,0,0,1,1,0.0
54217374,5,4,1,0,3,1,0.0
58901920,1,1,0,0,1,1,0.0
65194102,2,1,1,0,2,1,0.0
44216890,2,2,0,0,2,1,0.0
1238558,2,2,0,0,2,1,0.0
64765679,2,0,2,0,2,1,0.0
18204617,1,1,0,0,1,1,0.0
77110456,2,2,0,0,2,1,0.0
60280824,1,0,0,1,1,1,100.0
25006860,1,1,0,0,1,1,0.0
99838582,1,1,0,0,1,1,0.0
34006162,4,4,0,0,3,1,0.0
70231264,1,1,0,0,1,1,0.0
23939352,1,1,0,0,1,1,0.0
14803946,2,2,0,0,2,2,0.0
82542655,1,1,0,0,1,1,0.0
71951794,4,3,1,0,4,1,0.0
42834386,1,1,0,0,1,1,0.0
91045314,1,1,0,0,1,1,0.0
23962576,1,1,0,0,1,1,0.0
70633224,2,1,0,1,1,1,50.0
25932471,1,0,1,0,1,1,0.0
36849275,1,0,0,1,1,1,100.0
91510273,1,1,0,0,1,1,0.0
43341493,2,1,1,0,2,1,0.0
70278672,4,4,0,0,3,1,0.0
85771819,1,1,0,0,1,1,0.0
54530483,1,0,1,0,1,1,0.0
13411533,1,1,0,0,1,1,0.0
23188198,1,1,0,0,1,1,0.0
68359,1,1,0,0,1,1,0.0
83896976,1,1,0,0,1,1,0.0
28209635,1,1,0,0,1,1,0.0
73117600,1,1,0,0,1,1,0.0
47367073,1,1,0,0,1,1,0.0
91177584,1,1,0,0,1,1,0.0
46891138,1,1,0,0,1,1,0.0
73565051,1,1,0,0,1,1,0.0
87453753,1,0,0,1,1,1,100.0
97250145,2,2,0,0,2,1,0.0
54105645,1,1,0,0,1,1,0.0
99081275,1,1,0,0,1,1,0.0
71705131,2,2,0,0,2,1,0.0
48529258,2,2,0,0,2,2,0.0
5633886,2,2,0,0,2,1,0.0
26411288,1,1,0,0,1,1,0.0
13251241,3,2,1,0,3,1,0.0
97185516,1,0,1,0,1,1,0.0
49233266,5,5,0,0,5,5,0.0
55003041,1,1,0,0,1,1,0.0
10197691,1,1,0,0,1,1,0.0
92804195,2,2,0,0,2,1,0.0
64661561,1,1,0,0,1,1,0.0
66874616,3,3,0,0,3,2,0.0
59478035,2,2,0,0,2,1,0.0
65693007,1,1,0,0,1,1,0.0
57101060,1,1,0,0,1,1,0.0
31509978,1,1,0,0,1,1,0.0
98915976,1,1,0,0,1,1,0.0
85078431,2,2,0,0,2,1,0.0
16164588,1,1,0,0,1,1,0.0
45493290,1,1,0,0,1,1,0.0
69671267,1,1,0,0,1,1,0.0
72733592,6,4,2,0,6,1,0.0
65041193,1,1,0,0,1,1,0.0
40540148,1,0,1,0,1,1,0.0
23798711,1,1,0,0,1,1,0.0
89402163,1,0,1,0,1,1,0.0
94155077,1,1,0,0,1,1,0.0
31216412,2,1,1,0,2,1,0.0
83232148,1,1,0,0,1,1,0.0
56938848,2,2,0,0,2,1,0.0
21408146,1,1,0,0,1,1,0.0
89231495,3,1,2,0,2,1,0.0
16010524,2,1,1,0,2,1,0.0
64585862,2,1,1,0,2,2,0.0
65150887,1,0,0,1,1,1,100.0
51910940,1,0,1,0,1,1,0.0
75439490,2,1,1,0,2,1,0.0
65927174,2,2,0,0,2,1,0.0
83919593,1,1,0,0,1,1,0.0
32375380,2,0,1,1,2,1,50.0
54468924,1,1,0,0,1,1,0.0
46249741,1,1,0,0,1,1,0.0
23028507,1,1,0,0,1,1,0.0
36531716,1,1,0,0,1,1,0.0
55828173,2,1,1,0,2,1,0.0
52726517,1,1,0,0,1,1,0.0
82794480,1,0,1,0,1,1,0.0
42524018,1,1,0,0,1,1,0.0
33893721,3,2,1,0,2,1,0.0
70605112,2,1,1,0,2,1,0.0
28312564,2,0,1,1,2,1,50.0
18326236,2,2,0,0,2,1,0.0
81701006,2,1,1,0,2,1,0.0
99120626,1,1,0,0,1,1,0.0
696106,1,1,0,0,1,1,0.0
39480677,1,0,1,0,1,1,0.0
